83,26.5,37,"OON"
84,26.5,45,"OFF"
85,26.5,47,"OFF"
86,26.5,48,"OFF"
87,26.5,1,"OON"
88,26.5,1,"OON"
89,26.5,1,"OON"
90,26.5,1,"OON"
91,30.48,20,"YES"
92,30.48,20,"YES"
93,30.48,20,"1"
94,30.48,20,"1"
95,30.48,20,"0"
96,30.48,20,"0"
97,30.48,20,"0"
98,30.48,20,"0"
99,30.48,20,"0"
100,25.4,4,"1"
101,25.4,4,"1"
102,25.4,3,"1"
103,25.4,3,"1"
104,25.4,3,"1"
105,25.4,3,"1"
106,25.4,3,"1"
107,25.4,3,"1"
108,25.4,3,"1"
109,25.4,3,"1"
110,25.4,3,"1"
111,25.4,3,"1"
112,25.4,3,"1"
113,25.4,3,"1"
114,25.4,3,"1"
115,25.4,3,"1"
116,25.4,3,"1"
117,25.4,3,"1"
118,25.4,3,"1"
119,25.4,3,"1"
120,25.4,3,"1"
121,25.5,3,"1"
122,25.4,32,"1"
123,25.4,40,"1"
124,25.4,46,"0"
125,25.5,47,"0"
126,25.5,37,"1"
127,25.4,36,"1"
128,25.4,46,"0"
129,25.5,48,"0"
130,25.5,49,"0"
131,25.5,50,"0"
132,25.5,50,"0"
133,25.5,51,"0"
134,25.5,51,"0"
135,25.5,51,"0"
136,25.5,51,"0"
137,25.5,51,"0"
138,25.5,51,"0"
139,25.5,52,"0"
140,25.5,52,"0"
141,25.5,52,"0"
142,25.5,52,"0"
143,25.5,3,"1"
144,25.5,5,"1"
145,25.5,24,"1"
146,25.5,44,"1"
147,25.5,47,"0"
148,25.5,49,"0"
149,25.5,50,"0"
150,25.5,50,"0"
151,25.5,50,"0"
152,25.5,50,"0"
153,25.5,51,"0"
154,25.5,51,"0"
155,25.5,51,"0"
156,25.5,51,"0"
157,25.5,51,"0"
158,25.5,51,"0"
159,25.5,51,"0"
160,25.5,5,"1"
161,25.5,8,"1"
162,25.5,7,"1"
163,25.5,7,"1"
164,25.4,7,"1"
165,25.4,6,"1"
166,25.5,53,"0"
167,25.5,48,"0"
168,25.5,47,"0"
169,25.5,46,"0"
170,25.5,46,"0"
171,25.5,46,"0"
172,25.4,47,"0"
173,25.5,47,"0"
174,25.4,47,"0"
175,25.4,47,"0"
176,25.4,47,"0"
177,25.4,47,"0"
178,25.4,47,"0"
179,25.4,47,"0"
180,25.4,48,"0"
181,25.4,48,"0"
182,25.4,33,"1"
183,25.4,5,"1"
184,25.1,1,"1"
185,25,2,"1"
186,25,2,"1"
187,25,2,"1"
188,25,1,"1"
189,25,2,"1"
190,25,1,"1"
191,25,2,"1"
192,25.1,3,"1"
193,25,48,"0"
194,25.1,51,"0"
195,25.1,50,"0"
196,25.1,39,"1"
197,25.1,3,"1"
198,25.1,3,"1"
199,27,1,"1"
200,27,1,"1"
201,27,1,"1"
202,27,1,"1"
203,27.1,1,"1"
204,27,1,"1"
205,27,1,"1"
206,27,1,"1"
207,27.1,1,"1"
208,27.1,1,"1"
209,27,1,"1"
210,27,1,"1"
211,27,1,"1"
212,27,1,"1"
213,27,1,"1"
214,27.1,1,"1"
215,27.1,1,"1"
216,27,1,"1"
217,27.1,1,"1"
218,27.1,1,"1"
219,27,1,"1"
220,27.1,1,"1"
221,27.1,1,"1"
222,27.1,1,"1"
223,27,1,"1"
224,27.1,1,"1"
225,27.1,1,"1"
226,27,1,"1"
227,27.1,1,"1"
228,27,1,"1"
229,27.1,1,"1"
230,27.1,1,"1"
231,27.1,1,"1"
232,27.1,1,"1"
233,27.1,1,"1"
234,27.1,1,"1"
235,27,1,"1"
236,27.1,1,"1"
237,27.1,1,"1"
238,27,1,"1"
239,27.1,1,"1"
240,27.1,1,"1"
241,27,1,"1"
242,27.1,1,"1"
243,27,1,"1"
244,27.1,1,"1"
245,27,1,"1"
246,27.1,1,"1"
247,27,1,"1"
248,27,1,"1"
249,27.1,1,"1"
250,27.1,1,"1"
251,27.1,1,"1"
252,27.1,1,"1"
253,27,1,"1"
254,27,1,"1"
255,27.1,1,"1"
256,27.1,1,"1"
257,27,1,"1"
258,27.1,1,"1"
259,27,1,"1"
260,27.1,1,"1"
261,27.1,1,"1"
262,27,1,"1"
263,27,1,"1"
264,27.1,1,"1"
265,27.1,1,"1"
266,27,1,"1"
267,27,1,"1"
268,27,1,"1"
269,27.1,1,"1"
270,27,1,"1"
271,27,1,"1"
272,27,1,"1"
273,27.1,1,"1"
274,27,1,"1"
275,27,1,"1"
276,27.1,1,"1"
277,27,1,"1"
278,27,1,"1"
279,27,1,"1"
280,27,1,"1"
281,27,1,"1"
282,27,1,"1"
283,27,1,"1"
284,27,1,"1"
285,27,1,"1"
286,27,1,"1"
287,27,1,"1"
288,27,1,"1"
289,27,1,"1"
290,27,1,"1"
291,27,1,"1"
292,27,1,"1"
293,27.1,0,"1"
294,27,1,"1"
295,27,1,"1"
296,27,1,"1"
297,27,1,"1"
298,27,1,"1"
299,27,1,"1"
300,27,1,"1"
301,27,1,"1"
302,27,1,"1"
303,27,1,"1"
304,27,1,"1"
305,27,1,"1"
306,27,1,"1"
307,27,1,"1"
308,27,1,"1"
309,27,1,"1"
310,27,1,"1"
311,27,1,"1"
312,27.1,1,"1"
313,27,1,"1"
314,27,1,"1"
315,27.1,1,"1"
316,27,1,"1"
317,27,1,"1"
318,27.1,1,"1"
319,27.1,1,"1"
320,27,30,"1"
321,27.1,3,"1"
322,27.1,37,"1"
323,27.1,18,"1"
324,27.1,49,"0"
325,27.1,49,"0"
326,27.1,50,"0"
327,27.1,50,"0"
328,27.1,50,"0"
329,27.1,50,"0"
330,27.1,50,"0"
331,27.1,50,"0"
332,27.1,51,"0"
333,27.1,51,"0"
334,27.1,51,"0"
335,27.1,51,"0"
336,27.1,51,"0"
337,27.1,51,"0"
338,27.1,51,"0"
339,27.1,51,"0"
340,27.1,51,"0"
341,27.1,51,"0"
342,27.1,51,"0"
343,27.1,51,"0"
344,27.1,51,"0"
345,27.1,51,"0"
346,27.1,51,"0"
347,27.1,51,"0"
348,27.1,52,"0"
349,27.1,52,"0"
350,27.1,52,"0"
351,27.1,52,"0"
352,27.1,52,"0"
353,27.1,52,"0"
354,27.1,52,"0"
355,27.1,52,"0"
356,27.1,52,"0"
357,27.1,52,"0"
358,27.1,52,"0"
359,27.1,52,"0"
360,27.1,52,"0"
361,27.1,52,"0"
362,27.1,52,"0"
363,27.1,52,"0"
364,27.1,52,"0"
365,27.1,52,"0"
366,27.1,52,"0"
367,27.1,52,"0"
368,27.1,52,"0"
369,27.1,52,"0"
370,27.1,52,"0"
371,27.1,52,"0"
372,27.1,52,"0"
373,27.1,52,"0"
374,27.1,52,"0"
375,27.1,52,"0"
376,27.1,52,"0"
377,27.1,53,"0"
378,27.1,53,"0"
379,27.1,53,"0"
380,27.1,53,"0"
381,27.1,53,"0"
382,27.1,53,"0"
383,27.1,53,"0"
384,27.1,53,"0"
385,27.1,53,"0"
386,27.1,53,"0"
387,27.1,53,"0"
388,27.1,53,"0"
389,27.1,53,"0"
390,27.1,53,"0"
391,27.1,53,"0"
392,27.1,53,"0"
393,27.1,53,"0"
394,27.1,53,"0"
395,27.1,53,"0"
396,27.1,53,"0"
397,27.1,53,"0"
398,27.1,53,"0"
399,27.1,53,"0"
400,27.1,53,"0"
401,27.1,53,"0"
402,27.1,53,"0"
403,27.1,53,"0"
404,27.1,53,"0"
405,27.1,53,"0"
406,27.1,53,"0"
407,27.1,53,"0"
408,27.1,53,"0"
409,27.1,53,"0"
410,27.1,53,"0"
411,27.1,53,"0"
412,27.1,54,"0"
413,27.1,53,"0"
414,27.1,53,"0"
415,27.1,54,"0"
416,27.1,53,"0"
417,27.1,53,"0"
418,27.1,54,"0"
419,27.1,53,"0"
420,27.1,54,"0"
421,27.1,54,"0"
422,27.1,54,"0"
423,27.1,54,"0"
424,27.1,54,"0"
425,27.1,54,"0"
426,27.1,54,"0"
427,27.1,54,"0"
428,27.1,54,"0"
429,27.1,54,"0"
430,27.1,54,"0"
431,27.1,54,"0"
432,27.1,54,"0"
433,27.1,54,"0"
434,27.1,54,"0"
435,27.1,54,"0"
436,27.1,54,"0"
437,27.1,54,"0"
438,27.1,54,"0"
439,27.1,54,"0"
440,27.1,54,"0"
441,27.1,54,"0"
442,27.1,54,"0"
443,27.1,54,"0"
444,27.1,54,"0"
445,27.1,54,"0"
446,27.1,54,"0"
447,27.1,54,"0"
448,27.1,54,"0"
449,27.1,54,"0"
450,27.1,54,"0"
451,27.1,0,"1"
452,27.1,1,"1"
453,27.1,1,"1"
454,27.1,1,"1"
455,27.1,1,"1"
456,27.1,1,"1"
457,27.1,27,"1"
458,27.1,18,"1"
459,27.1,33,"1"
460,27.1,41,"1"
461,27.1,53,"0"
462,27.1,57,"0"
463,27.2,55,"0"
464,27.1,54,"0"
465,27.1,53,"0"
466,27.1,52,"0"
467,27.1,52,"0"
468,27.1,51,"0"
469,27.1,51,"0"
470,27.1,51,"0"
471,27.1,51,"0"
472,27.2,51,"0"
473,27.2,51,"0"
474,27.2,51,"0"
475,27.1,51,"0"
476,27.1,51,"0"
477,27.1,51,"0"
478,27.1,51,"0"
479,27.2,51,"0"
480,27.2,51,"0"
481,27.2,51,"0"
482,27.2,51,"0"
483,27.2,51,"0"
484,27.2,51,"0"
485,27.2,51,"0"
486,27.2,51,"0"
487,27.2,51,"0"
488,27.1,51,"0"
489,27.2,51,"0"
490,27.2,51,"0"
491,27.2,51,"0"
492,27.2,51,"0"
493,27.2,51,"0"
494,27.2,51,"0"
495,27.2,51,"0"
496,27.2,51,"0"
497,27.2,52,"0"
498,27.2,52,"0"
499,27.2,52,"0"
500,27.2,52,"0"
501,27.2,52,"0"
502,27.2,52,"0"
503,27.2,52,"0"
504,27.2,52,"0"
505,27.2,52,"0"
506,27.2,52,"0"
507,27.2,52,"0"
508,27.2,52,"0"
509,27.2,0,"1"
510,27.2,1,"1"
511,27.2,1,"1"
512,27.2,1,"1"
513,27.2,20,"1"
514,27.2,20,"1"
515,27.2,16,"1"
516,27.2,25,"1"
517,27.2,38,"1"
518,27.2,53,"0"
519,27.2,57,"0"
520,27.2,56,"0"
521,27.2,54,"0"
522,27.2,53,"0"
523,27.2,52,"0"
524,27.2,52,"0"
525,27.2,51,"0"
526,27.2,51,"0"
527,27.2,51,"0"
528,29.5,44,"1"
529,29.5,44,"1"
530,29.5,49,"0"
531,29.6,58,"0"
532,29.6,21,"1"
533,29.5,25,"1"
534,29.6,28,"1"
535,29.6,26,"1"
536,29.5,27,"1"
537,29.6,19,"1"
538,29.6,22,"1"
539,29.6,3,"1"
540,29.6,0,"1"
541,29.6,61,"0"
542,29.6,59,"0"
543,29.6,57,"0"
544,29.6,55,"0"
545,29.6,54,"0"
546,29.6,53,"0"
547,29.7,52,"0"
548,29.7,52,"0"
549,29.7,57,"0"
550,29.7,57,"0"
551,29.6,58,"0"
552,29.7,56,"0"
553,29.7,56,"0"
554,29.7,56,"0"
555,29.7,56,"0"
556,29.7,55,"0"
557,29.7,55,"0"
558,29.7,55,"0"
559,29.7,54,"0"
560,29.7,34,"1"
561,29.7,4,"1"
562,29.7,39,"1"
563,29.7,47,"0"
564,29.7,0,"1"
565,29.7,49,"0"
566,29.7,43,"1"
567,29.7,59,"0"
568,29.7,56,"0"
569,29.7,56,"0"
570,29.7,54,"0"
571,29.7,53,"0"
572,29.7,52,"0"
573,29.7,50,"0"
574,29.7,50,"0"
575,29.7,51,"0"
576,29.7,49,"0"
577,29.7,0,"1"
578,29.7,53,"0"
579,29.7,56,"0"
580,29.7,52,"0"
581,29.7,53,"0"
582,29.7,57,"0"
583,29.7,55,"0"
584,29.7,53,"0"
585,29.7,51,"0"
586,29.7,50,"0"
587,29.7,50,"0"
588,29.7,50,"0"
589,29.7,53,"0"
590,29.7,50,"0"
591,29.7,49,"0"
592,29.7,47,"0"
593,29.7,46,"0"
594,29.7,46,"0"
595,29.7,48,"0"
596,29.7,47,"0"
597,29.7,48,"0"
598,29.7,49,"0"
599,29.7,48,"0"
600,29.7,49,"0"
601,29.7,48,"0"
602,29.7,48,"0"
603,29.8,48,"0"
604,29.7,48,"0"
605,29.8,48,"0"
606,29.8,49,"0"
607,29.7,50,"0"
608,29.7,49,"0"
609,29.7,48,"0"
610,29.7,48,"0"
611,29.7,47,"0"
612,29.8,48,"0"
613,29.8,48,"0"
614,29.8,50,"0"
615,29.8,49,"0"
616,29.8,51,"0"
617,29.8,47,"0"
618,29.8,50,"0"
619,29.8,50,"0"
620,29.8,50,"0"
621,29.8,50,"0"
622,29.8,53,"0"
623,29.8,48,"0"
624,29.7,53,"0"
625,29.7,47,"0"
626,29.7,47,"0"
627,29.7,44,"1"
628,29.7,49,"0"
629,29.7,51,"0"
630,29.8,51,"0"
631,29.8,50,"0"
632,29.7,51,"0"
633,29.7,50,"0"
634,29.7,50,"0"
635,29.7,50,"0"
636,29.8,49,"0"
637,29.8,49,"0"
638,29.8,50,"0"
639,29.8,49,"0"
640,29.8,48,"0"
641,29.7,49,"0"
642,29.8,49,"0"
643,29.7,49,"0"
644,29.7,49,"0"
645,29.8,49,"0"
646,29.8,49,"0"
647,29.7,49,"0"
648,29.8,49,"0"
649,29.8,49,"0"
650,29.8,49,"0"
651,29.7,50,"0"
652,29.8,49,"0"
653,29.8,49,"0"
654,29.7,49,"0"
655,29.7,50,"0"
656,29.8,49,"0"
657,29.7,49,"0"
658,29.8,49,"0"
659,29.8,47,"0"
660,29.8,49,"0"
661,29.8,47,"0"
662,29.8,48,"0"
663,29.8,48,"0"
664,29.8,48,"0"
665,29.8,47,"0"
666,29.7,47,"0"
667,29.8,49,"0"
668,29.8,48,"0"
669,29.8,49,"0"
670,29.8,47,"0"
671,29.8,48,"0"
672,29.8,48,"0"
673,29.8,48,"0"
674,29.8,47,"0"
675,29.8,48,"0"
676,29.8,48,"0"
677,29.8,48,"0"
678,29.8,48,"0"
679,29.8,48,"0"
680,29.8,47,"0"
681,29.8,47,"0"
682,29.8,46,"0"
683,29.8,47,"0"
684,29.8,47,"0"
685,29.8,48,"0"
686,29.8,50,"0"
687,29.8,48,"0"
688,29.8,50,"0"
689,29.9,50,"0"
690,29.8,50,"0"
691,29.9,49,"0"
692,29.9,49,"0"
693,29.9,50,"0"
694,29.8,49,"0"
695,29.9,47,"0"
696,29.9,48,"0"
697,29.9,47,"0"
698,29.9,48,"0"
699,29.8,47,"0"
700,29.8,46,"0"
701,29.9,48,"0"
702,29.9,49,"0"
703,29.9,47,"0"
704,29.9,48,"0"
705,29.9,48,"0"
706,29.9,50,"0"
707,29.9,50,"0"
708,29.9,48,"0"
709,29.9,49,"0"
710,29.9,49,"0"
711,29.9,49,"0"
712,29.9,51,"0"
713,29.9,47,"0"
714,29.9,48,"0"
715,29.9,49,"0"
716,29.9,49,"0"
717,29.9,48,"0"
718,29.9,48,"0"
719,29.9,48,"0"
720,29.9,47,"0"
721,29.9,46,"0"
722,29.9,45,"0"
723,29.9,49,"0"
724,29.9,48,"0"
725,29.9,47,"0"
726,29.9,49,"0"
727,29.9,47,"0"
728,29.9,48,"0"
729,29.9,46,"0"
730,29.9,48,"0"
731,29.9,48,"0"
732,29.9,48,"0"
733,29.9,47,"0"
734,29.9,51,"0"
735,29.9,48,"0"
736,29.9,49,"0"
737,29.9,48,"0"
738,29.9,47,"0"
739,29.9,48,"0"
740,29.9,48,"0"
741,29.9,47,"0"
742,29.9,51,"0"
743,29.9,48,"0"
744,29.9,49,"0"
745,29.9,44,"1"
746,29.9,43,"1"
747,29.9,43,"1"
748,29.9,37,"1"
749,29.9,58,"0"
750,29.9,61,"0"
751,29.9,59,"0"
752,29.9,59,"0"
753,29.9,59,"0"
754,29.9,58,"0"
755,29.9,58,"0"
756,29.9,58,"0"
757,29.9,55,"0"
758,29.9,55,"0"
759,29.9,55,"0"
760,29.9,55,"0"
761,29.9,54,"0"
762,29.9,54,"0"
763,29.9,54,"0"
764,30,53,"0"
765,30,53,"0"
766,30,53,"0"
767,30,54,"0"
768,30,54,"0"
769,30,53,"0"
770,30,53,"0"
771,30,52,"0"
772,30,53,"0"
773,30,55,"0"
774,30,54,"0"
775,30,53,"0"
776,30,55,"0"
777,30,53,"0"
778,30,52,"0"
779,30,52,"0"
780,30,51,"0"
781,30,52,"0"
782,30,58,"0"
783,30,57,"0"
784,30,49,"0"
785,30,47,"0"
786,30,46,"0"
787,30,52,"0"
788,30,59,"0"
789,30,59,"0"
790,30,55,"0"
791,30,53,"0"
792,30,54,"0"
793,30,53,"0"
794,30,53,"0"
795,30,52,"0"
796,30,51,"0"
797,30,51,"0"
798,30,50,"0"
799,30,53,"0"
800,30,54,"0"
801,30,54,"0"
802,30,54,"0"
803,30,58,"0"
804,30,56,"0"
805,30,55,"0"
806,30,54,"0"
807,30,65,"0"
808,30,66,"0"
809,30,63,"0"
810,30,61,"0"
811,30,59,"0"
812,30,57,"0"
813,30,56,"0"
814,30,56,"0"
815,30,55,"0"
816,30,55,"0"
817,30,55,"0"
818,30,55,"0"
819,30,55,"0"
820,30,55,"0"
821,30,55,"0"
822,30,55,"0"
823,30,55,"0"
824,30,55,"0"
825,30,55,"0"
826,30,55,"0"
827,30,55,"0"
828,30,55,"0"
829,30,55,"0"
830,30,55,"0"
831,30,55,"0"
832,30,55,"0"
833,30,55,"0"
834,30,55,"0"
835,30,55,"0"
836,30,55,"0"
837,30,55,"0"
838,30,55,"0"
839,30,55,"0"
840,30,55,"0"
841,30,55,"0"
842,30,55,"0"
843,30,56,"0"
844,30,55,"0"
845,30,55,"0"
846,30,55,"0"
847,30,56,"0"
848,30,56,"0"
849,30,56,"0"
850,30,55,"0"
851,30,56,"0"
852,30,56,"0"
853,30,55,"0"
854,30,56,"0"
855,30,56,"0"
856,30,56,"0"
857,30,56,"0"
858,30,56,"0"
859,30,56,"0"
860,30,56,"0"
861,30,56,"0"
862,30,56,"0"
863,30,56,"0"
864,30,56,"0"
865,30,56,"0"
866,30,56,"0"
867,30,56,"0"
868,30,56,"0"
869,30,56,"0"
870,30,56,"0"
871,30,56,"0"
872,30,56,"0"
873,30,56,"0"
874,30,56,"0"
875,30,56,"0"
876,30,56,"0"
877,30,56,"0"
878,30,56,"0"
879,30,56,"0"
880,30,56,"0"
881,30,56,"0"
882,30,56,"0"
883,30,56,"0"
884,30,56,"0"
885,30,56,"0"
886,30,56,"0"
887,30,56,"0"
888,30,56,"0"
889,30,56,"0"
890,30,56,"0"
891,30,56,"0"
892,30,56,"0"
893,30,56,"0"
894,30,56,"0"
895,30,56,"0"
896,30,56,"0"
897,30,56,"0"
898,30,56,"0"
899,30,56,"0"
900,30,56,"0"
901,30,56,"0"
902,30,56,"0"
903,30,56,"0"
904,30,56,"0"
905,30,56,"0"
906,30,56,"0"
907,30,56,"0"
908,30,56,"0"
909,30,56,"0"
910,30,56,"0"
911,30,56,"0"
912,30,56,"0"
913,30,56,"0"
914,30,56,"0"
915,30,55,"0"
916,30,57,"0"
917,30,59,"0"
918,30,57,"0"
919,30,57,"0"
920,29.9,57,"0"
921,30,56,"0"
922,30,56,"0"
923,30,56,"0"
924,30,56,"0"
925,30,56,"0"
926,30,56,"0"
927,30,56,"0"
928,30,57,"0"
929,30,57,"0"
930,30,57,"0"
931,30,57,"0"
932,29.9,56,"0"
933,29.9,56,"0"
934,29.9,56,"0"
935,29.9,56,"0"
936,29.9,56,"0"
937,29.9,56,"0"
938,29.9,56,"0"
939,29.9,57,"0"
940,29.9,56,"0"
941,29.9,57,"0"
942,29.9,56,"0"
943,29.9,56,"0"
944,29.9,56,"0"
945,29.9,56,"0"
946,29.9,53,"0"
947,29.9,66,"0"
948,29.9,67,"0"
949,29.9,61,"0"
950,29.9,60,"0"
951,29.9,57,"0"
952,29.9,61,"0"
953,29.9,63,"0"
954,29.9,0,"1"
955,29.9,2,"1"
956,29.9,3,"1"
957,29.9,5,"1"
958,29.9,3,"1"
959,29.9,3,"1"
960,29.9,27,"1"
961,29.9,71,"0"
962,29.9,69,"0"
963,29.9,68,"0"
964,29.9,66,"0"
965,29.9,0,"1"
966,29.9,2,"1"
967,29.9,2,"1"
968,29.9,47,"0"
969,29.9,53,"0"
970,29.9,62,"0"
971,29.9,63,"0"
972,29.9,61,"0"
973,29.9,61,"0"
974,29.9,60,"0"
975,29.9,58,"0"
976,29.9,57,"0"
977,29.9,57,"0"
978,29.9,48,"0"
979,29.9,48,"0"
980,29.9,45,"0"
981,29.9,37,"1"
982,29.9,35,"1"
983,29.9,29,"1"
984,29.9,11,"1"
985,29.9,2,"1"
986,29.9,2,"1"
987,29.9,2,"1"
988,29.9,3,"1"
989,29.9,58,"0"
990,29.9,62,"0"
991,29.9,62,"0"
992,29.9,58,"0"
993,29.9,57,"0"
994,29.9,56,"0"
995,29.9,54,"0"
996,29.9,56,"0"
997,29.9,2,"1"
998,29.9,3,"1"
999,29.9,2,"1"
1000,29.9,57,"0"
1001,29.9,49,"0"
1002,29.9,59,"0"
1003,29.9,59,"0"
1004,29.9,58,"0"
1005,29.9,56,"0"
1006,29.9,0,"1"
1007,29.9,56,"0"
1008,29.9,50,"0"
1009,29.9,60,"0"
1010,29.9,49,"0"
1011,29.8,59,"0"
1012,29.9,62,"0"
1013,29.9,62,"0"
1014,29.9,61,"0"
1015,29.9,60,"0"
1016,29.8,59,"0"
1017,29.8,58,"0"
1018,29.9,57,"0"
1019,29.8,0,"1"
1020,29.8,64,"0"
1021,29.8,61,"0"
1022,29.9,62,"0"
1023,29.8,62,"0"
1024,29.8,58,"0"
1025,29.8,62,"0"
1026,29.8,60,"0"
1027,29.8,59,"0"
1028,29.8,58,"0"
1029,29.8,57,"0"
1030,29.8,57,"0"
1031,29.8,56,"0"
1032,29.8,56,"0"
1033,29.8,56,"0"
1034,29.8,55,"0"
1035,29.8,55,"0"
1036,29.8,55,"0"
1037,29.8,55,"0"
1038,29.8,55,"0"
1039,29.8,54,"0"
1040,29.8,55,"0"
1041,29.8,54,"0"
1042,29.8,55,"0"
1043,29.8,56,"0"
1044,29.8,55,"0"
1045,29.8,55,"0"
1046,29.8,54,"0"
1047,29.8,54,"0"
1048,29.8,53,"0"
1049,29.8,53,"0"
1050,29.8,53,"0"
1051,29.8,52,"0"
1052,29.8,64,"0"
1053,29.8,60,"0"
1054,29.8,59,"0"
1055,29.8,58,"0"
1056,29.8,56,"0"
1057,29.8,56,"0"
1058,29.8,55,"0"
1059,29.8,55,"0"
1060,29.8,55,"0"
1061,29.8,55,"0"
1062,29.8,55,"0"
1063,29.8,55,"0"
1064,29.8,55,"0"
1065,29.8,55,"0"
1066,29.8,55,"0"
1067,29.8,55,"0"
1068,29.8,54,"0"
1069,29.8,55,"0"
1070,29.8,54,"0"
1071,29.8,55,"0"
1072,29.8,54,"0"
1073,29.8,55,"0"
1074,29.7,55,"0"
1075,29.7,55,"0"
1076,29.8,55,"0"
1077,29.7,55,"0"
1078,29.7,55,"0"
1079,29.8,54,"0"
1080,29.7,55,"0"
1081,29.7,55,"0"
1082,29.7,55,"0"
1083,29.7,55,"0"
1084,29.7,55,"0"
1085,29.7,55,"0"
1086,29.7,55,"0"
1087,29.7,55,"0"
1088,29.7,55,"0"
1089,29.7,55,"0"
1090,29.7,55,"0"
1091,29.7,55,"0"
1092,29.7,55,"0"
1093,29.7,54,"0"
1094,29.7,54,"0"
1095,29.7,54,"0"
1096,29.7,54,"0"
1097,29.7,55,"0"
1098,29.7,54,"0"
1099,29.7,54,"0"
1100,29.7,54,"0"
1101,29.7,54,"0"
1102,29.7,54,"0"
1103,29.7,54,"0"
1104,29.7,54,"0"
1105,29.7,54,"0"
1106,29.7,54,"0"
1107,29.7,54,"0"
1108,29.7,54,"0"
1109,29.7,54,"0"
1110,29.7,54,"0"
1111,29.7,54,"0"
1112,29.7,54,"0"
1113,29.7,54,"0"
1114,29.7,54,"0"
1115,29.7,54,"0"
1116,29.7,54,"0"
1117,29.7,54,"0"
1118,29.7,54,"0"
1119,29.6,54,"0"
1120,29.6,54,"0"
1121,29.6,54,"0"
1122,29.6,54,"0"
1123,29.6,54,"0"
1124,29.6,54,"0"
1125,29.6,54,"0"
1126,29.5,55,"0"
1127,29.5,54,"0"
1128,29.5,55,"0"
1129,29.5,55,"0"
1130,29.5,54,"0"
1131,29.5,55,"0"
1132,29.5,54,"0"
1133,29.5,54,"0"
1134,29.5,55,"0"
1135,29.5,54,"0"
1136,29.5,54,"0"
1137,29.5,54,"0"
1138,29.5,54,"0"
1139,29.5,55,"0"
1140,29.4,55,"0"
1141,29.5,54,"0"
1142,29.4,55,"0"
1143,29.4,55,"0"
1144,29.4,55,"0"
1145,29.4,55,"0"
1146,29.4,55,"0"
1147,29.4,54,"0"
1148,29.4,55,"0"
1149,29.4,55,"0"
1150,29.4,54,"0"
1151,29.4,55,"0"
1152,29.3,55,"0"
1153,29.3,54,"0"
1154,29.3,55,"0"
1155,29.3,55,"0"
1156,29.3,54,"0"
1157,29.3,55,"0"
1158,29.3,55,"0"
1159,29.3,55,"0"
1160,29.3,55,"0"
1161,29.3,55,"0"
1162,29.3,55,"0"
1163,29.3,55,"0"
1164,29.3,55,"0"
1165,29.2,55,"0"
1166,29.2,55,"0"
1167,29.2,55,"0"
1168,29.2,55,"0"
1169,29.2,55,"0"
1170,29.2,55,"0"
1171,29.2,55,"0"
1172,29.2,55,"0"
1173,29.2,55,"0"
1174,29.2,55,"0"
1175,29.2,55,"0"
1176,29.2,55,"0"
1177,29.2,55,"0"
1178,29.2,55,"0"
1179,29.2,55,"0"
1180,29.2,65,"0"
1181,29.1,62,"0"
1182,29.2,63,"0"
1183,29.1,62,"0"
1184,29.1,60,"0"
1185,29.1,60,"0"
1186,29.1,60,"0"
1187,29.1,59,"0"
1188,29.1,58,"0"
